WADMPR,WADMKK,WADMKC,Target,Tanggal,Month,Year,twi_final,elevation_mean,slope_mean,soil_type,drainage_pct,precip_t0,precip_t1,precip_t2,ndvi,mndwi,ndbi,precip_3d,precip_7d,nb_precip_t0,nb_precip_t1,nb_precip_t2,nb_twi,nb_elevation,nb_slope,nb_drainage,nb_soil,nb_ndvi,nb_mndwi,nb_ndbi,1daylag,3daylag,7daylag,ibi,nb_ibi
JAWA TIMUR,MOJOKERTO,NGORO,1,1/18/2019,1,2019,8.651331322,181.4820902,6.488864716,4,2.864637985,22.49499893,32.82999802,21.45999956,0.606371012,-0.009901392,-0.065886992,76.78499651,119.7699956,20.3724996,31.38035682,20.17946388,11.76442785,159.7259277,3.165567159,3.253874355,4.714285714,0.528265512,0.124841361,-0.10790265,1184.801749,1136.805749,1192.020869,-0.069251451,0.20401905
JAWA TENGAH,PEKALONGAN,SIWALAN,1,1/18/2019,1,2019,10.24303542,5.628218661,0.779141989,4,3.946694003,49.99499702,83.31999779,33.15000057,0.315818431,0.232421456,-0.156686823,166.4649954,194.9999939,47.15956381,85.6519554,25.54021696,10.08999237,33.6911163,1.875203619,3.075130172,4.695652174,0.413691701,0.249246147,-0.120357213,266.5262662,196.8195011,95.50808033,0.596822232,0.195241407
JAWA TIMUR,MOJOKERTO,NGORO,1,1/18/2019,1,2019,8.651331322,181.4820902,6.488864716,4,2.864637985,22.49499893,32.82999802,21.45999956,0.606371012,-0.009901392,-0.065886992,76.78499651,119.7699956,20.3724996,31.38035682,20.17946388,11.76442785,159.7259277,3.165567159,3.253874355,4.714285714,0.528265512,0.124841361,-0.10790265,1184.801749,1136.805749,1192.020869,-0.069251451,0.20401905
JAWA TENGAH,BANJARNEGARA,KALIBENING,1,1/18/2019,1,2019,8.622470771,1119.555765,13.81257874,4,1.968271464,30.17500019,36.24499798,35.37999916,0.661453904,0.185220461,-0.253509991,101.7999973,165.4949977,25.89468697,48.1121859,35.05062479,7.331836809,714.5653969,14.13967099,2.249166125,4.125,0.640796125,0.106565568,-0.252752588,141.1913579,195.718204,117.1039386,0.76810782,0.787911947
JAWA TIMUR,JOMBANG,PLOSO,0,1/18/2019,1,2019,11.4261382,31.64009944,0.698629478,4,5.121591746,12.23999977,34.48499966,16.84499931,0.619166972,0.190250249,-0.101545282,63.56999874,95.34999827,12.17695626,33.02695556,15.41630378,9.690907385,54.99870049,1.713271704,3.018006898,5.260869565,0.655464309,0.183856193,-0.082957294,2503.663921,1999.545402,2841.724184,-0.022288971,-0.158230037
JAWA TENGAH,KOTA SEMARANG,NGALIYAN,0,1/18/2019,1,2019,8.040453014,99.00391405,5.467924547,4,2.439804816,33.24499798,25.69000053,6.38499999,0.457774721,0.18489774,-0.028518275,65.3199985,103.2999973,26.63481394,29.99611065,11.275185,10.48795728,122.8993202,4.040199131,2.496025847,4.518518519,0.444125422,0.237109396,-0.048727235,134.179102,75.81444406,45.18689168,-0.189676216,0.027553223
JAWA TIMUR,BOJONEGORO,KEPOHBARU,1,1/18/2019,1,2019,9.994796016,22.64624698,0.828869035,6,3.279981443,7.454999685,37.79999828,5.809999824,0.6728243,0.354313213,0.01997147,51.06499779,118.9599932,7.787666321,37.0763319,9.483999658,9.820933173,43.04444136,1.582663864,2.910290411,5.6,0.620920074,0.324762525,-0.043502698,1655.924762,2770.346602,4465.874631,-0.78493941,-0.324732125
JAWA BARAT,SUKABUMI,CIRACAP,0,1/18/2019,1,2019,8.425432187,78.43278673,3.805290302,6,2.832648015,39.51000023,53.55999756,39.43499851,0.770846973,-0.247970763,-0.011013805,132.5049963,159.4199955,39.59999943,57.61499834,38.64624882,7.916002675,224.9442478,6.495397583,2.313538955,5,0.772914045,-0.185091875,-0.116592347,112.693642,35.0182784,5.025961751,-0.649291813,-0.113854218
JAWA TIMUR,SIDOARJO,GEDANGAN,1,1/19/2019,1,2019,10.61519517,4.196645161,0.769312556,4,2.730224321,30.54499912,36.57999802,32.63499928,0.344194778,0.206365184,0.009190643,99.75999641,178.4299949,25.51422125,30.93933309,33.47910983,12.04426043,6.353637718,0.844247484,2.465122582,3.266666667,0.324273806,0.155514378,-0.00791569,3176.591307,3327.381972,1377.122183,-0.04388028,0.036535515
JAWA BARAT,GARUT,BAYONGBONG,1,1/19/2019,1,2019,7.921879871,1154.675984,9.745967152,4,3.725352662,8.475000143,32.12499905,42.75499821,0.58817808,0.271582966,-0.142877803,83.3549974,116.2249968,11.00868397,30.39789421,38.69315695,7.448184754,1161.200444,11.5622989,2.316083866,4,0.648863334,0.181523008,-0.174621591,83.57060747,84.88222009,18.93902987,0.34420638,0.430133243
JAWA TENGAH,BOYOLALI,KARANGGEDE,0,1/19/2019,1,2019,8.66810351,294.1232062,4.953949298,4,2.640818196,18.01500034,6.489999533,38.02999878,0.730116667,0.133688151,-0.100493113,62.53499866,102.5649988,16.55730717,8.657115024,38.71249877,8.738880211,334.6339666,4.109290223,2.984179129,4.346153846,0.67153515,0.072173252,-0.073681275,356.6257873,427.4856783,209.3920381,0.043977999,-0.122588347
JAWA TIMUR,MALANG,SUMBERMANJING WETAN,0,1/19/2019,1,2019,7.576932386,318.0403248,10.91998465,6,1.922419794,7.065000057,1.224999994,21.69000006,0.791805956,-0.056201063,-0.201654213,29.98000011,67.81999927,7.829999614,3.535999936,25.41199923,7.861165764,379.8739551,7.561393846,2.640954238,5.6,0.778287117,0.02834903,-0.174710924,761.4047148,726.957216,594.6729366,0.572702917,0.474780023
JAWA TENGAH,KOTA SEMARANG,TEMBALANG,1,1/20/2019,1,2019,8.312073095,81.19964626,5.128094154,4,1.824371508,3.119999886,7.204999924,25.09499931,0.513959244,0.221745771,0.001195382,35.41999912,76.46499789,5.160740594,8.990740538,23.68166608,9.42092341,113.6705072,3.578929035,2.622111698,4.074074074,0.486562409,0.216823004,-0.025294924,19.68771822,101.3897826,69.71552134,-0.648545485,-0.168631385
JAWA TENGAH,KENDAL,KENDAL,1,1/20/2019,1,2019,14.40359833,3.737736237,0.624799048,4,3.283511828,5.684999943,13.1699996,30.12499809,0.357091942,0.277721328,-0.144476017,48.97999763,110.9349961,8.021666479,9.417333126,31.16899853,11.87381846,43.12063653,2.522533704,2.90456806,4.4,0.522218719,0.260842646,-0.08665779,155.6860513,488.6504284,223.6920589,0.59719269,0.130276851
JAWA BARAT,MAJALENGKA,KASOKANDEL,0,1/20/2019,1,2019,8.974668706,58.84462049,2.468906089,4,2.709359606,26.32499886,0.579999983,29.29999924,0.715423018,0.068610829,0.010021993,56.20499808,125.489996,22.85318109,0.943863608,25.39090867,8.686938258,244.6952013,5.522693308,3.068468373,4.227272727,0.686824923,0.123603917,-0.087668955,1489.121221,1622.830848,1165.8732,-0.824183853,-0.173914277
JAWA TENGAH,BANYUMAS,SUMPIUH,1,1/20/2019,1,2019,9.342438053,159.50554,8.190698819,6,2.729428092,2.964999855,19.82499933,19.94999886,0.697045785,0.109926039,-0.239446269,42.73999804,212.0899989,4.916666508,15.08833303,17.04761876,9.574701597,88.48094872,5.268750083,2.927601362,4.476190476,0.70137323,0.093373903,-0.192249391,407.9093768,1656.232979,733.6873226,0.727012176,0.597849065
JAWA TENGAH,BREBES,SIRAMPOG,1,1/21/2019,1,2019,7.16099487,1128.111074,14.38024507,4,2.23662107,45.43499851,16.2599988,18.37999964,0.715591748,0.11814957,-0.208943878,80.07499695,201.109992,47.26653781,12.0642303,16.1342306,7.858681707,637.3264799,9.949553823,2.593438716,4,0.648516226,0.073279486,-0.191013437,165.4656508,97.62382204,81.19528499,0.66939048,0.455281423
JAWA TENGAH,KOTA SEMARANG,SEMARANG TIMUR,1,1/21/2019,1,2019,9.969020126,5.518018018,0.817302452,4,2.103250478,44.12499905,5.709999919,8.054999828,0.20380354,0.185378525,0.093354384,57.88999879,137.7949995,39.63065168,4.629347711,8.424782442,10.75689569,85.50628409,3.315756287,2.604202438,4.260869565,0.453159653,0.22017748,-0.024201931,169.9342343,105.4256366,24.80682499,0.309544209,-0.144681248
JAWA BARAT,SUKABUMI,CIKIDANG,1,1/21/2019,1,2019,7.093958247,558.69139,12.47753816,4,1.746957286,33.20499802,5.540000081,2.220000029,0.709847402,0.087695871,-0.23699041,40.96499813,95.77499628,30.21916616,4.387083225,2.250833273,7.380889142,552.2344999,11.38191257,2.97802597,4.333333333,0.640697069,0.100679219,-0.203885511,744.4270965,130.5754093,162.1748827,0.687912088,0.606887392
JAWA BARAT,CIANJUR,SUKALUYU,0,1/21/2019,1,2019,8.881320305,298.4845388,3.231470545,4,4.208754209,27.03000069,10.63499951,1.619999886,0.581597924,0.131513402,-0.152543195,39.28500009,85.57999867,28.41277766,11.82277747,1.731388847,8.430648842,547.127903,8.848355746,2.721332826,3.833333333,0.550306066,0.119216511,-0.181174007,2387.588681,1456.19617,570.5215479,0.063862566,0.396732599
JAWA TIMUR,MOJOKERTO,PUNGGING,1,1/22/2019,1,2019,9.328591508,64.14169883,1.901056615,4,3.148507173,24.07999992,1.504999995,40.48999786,0.564546118,0.006608101,-0.071923437,66.07499778,162.8949956,24.22803497,1.877321385,36.56553465,10.9408641,125.2242363,2.817778927,3.450910022,4.642857143,0.53942391,0.145234185,-0.087369181,2370.173419,1610.964463,1670.370388,-0.007238428,0.112382362
JAWA TIMUR,JEMBER,JOMBANG,0,1/22/2019,1,2019,1.982277753,14.47646549,0.803976413,6,3.529103647,19.95999956,48.23999977,8.059999466,0.772393053,-0.022833393,-0.179891826,76.2599988,95.61499803,16.45821415,41.25678492,9.3567854,9.774048171,53.66749982,1.737101947,3.343115815,6,0.737468517,0.000436173,-0.174330094,271.391024,131.8129062,287.9530763,0.619724538,0.620500042
JAWA BARAT,SUBANG,PAMANUKAN,0,1/23/2019,1,2019,10.20278455,6.314307936,0.775097539,6,2.897162696,22.38000011,38.36000061,7.875,0.262629791,0.295050878,-0.092272705,68.61500072,96.35000074,18.15791655,35.55833316,11.62999967,10.24578768,11.36433605,0.819358389,3.096552046,5.5,0.33361729,0.244901254,-0.121857964,217.8255099,79.96956115,111.9501634,0.127670836,0.252090007
JAWA TENGAH,MAGELANG,NGABLAK,1,1/24/2019,1,2019,7.599672696,1262.06665,11.50899433,4,1.678236326,28.43500042,22.75999975,26.63499928,0.532825588,0.126703908,-0.176669071,77.82999945,118.4199986,26.46895736,21.61520797,27.76979065,8.911097494,746.1592268,7.518533936,2.869500795,4.25,0.610898399,0.089087531,-0.150057306,97.55177732,76.04423805,127.7159621,0.70028491,0.449911317
JAWA BARAT,SUKABUMI,CIKIDANG,1,1/24/2019,1,2019,7.093958247,558.69139,12.47753816,4,1.746957286,38.74999809,3.659999728,13.17499924,0.709847402,0.087695871,-0.23699041,55.58499706,113.7049949,33.72124887,3.318749905,14.66833299,7.380889142,552.2344999,11.38191257,2.97802597,4.333333333,0.640697069,0.100679219,-0.203885511,506.5865347,744.4270965,499.3780363,0.687912088,0.606887392
JAWA BARAT,SUKABUMI,CIKIDANG,1,1/24/2019,1,2019,7.093958247,558.69139,12.47753816,4,1.746957286,38.74999809,3.659999728,13.17499924,0.709847402,0.087695871,-0.23699041,55.58499706,113.7049949,33.72124887,3.318749905,14.66833299,7.380889142,552.2344999,11.38191257,2.97802597,4.333333333,0.640697069,0.100679219,-0.203885511,506.5865347,744.4270965,499.3780363,0.687912088,0.606887392
JAWA TENGAH,KENDAL,PEGANDON,0,1/24/2019,1,2019,9.084361183,38.06492178,2.888578278,4,2.685215141,23.80499983,12.93499947,44.35499954,0.658540747,0.203903398,-0.050082944,81.09499884,170.764997,21.85309492,15.11404702,36.23928424,10.99761393,119.9666936,3.964942729,2.887352228,4.380952381,0.537600529,0.258597756,-0.117974743,266.9518833,382.049563,281.6801657,-0.246047121,0.207137865
BANTEN,SERANG,TIRTAYASA,1,1/25/2019,1,2019,10.57180183,1.033078457,0.615270798,4,3.276808883,16.93000031,51.79499817,15.8849988,0.198376353,0.255741308,-0.081286458,84.60999727,142.5949969,27.04958272,45.39083266,10.11999977,10.43399034,6.377277628,0.817255384,3.029663617,4.416666667,0.337671528,0.300142334,-0.049543917,985.1045997,366.2161673,331.107467,0.343447061,0.132269517
JAWA TIMUR,LAMONGAN,LAREN,0,1/25/2019,1,2019,10.39697216,12.80184815,1.250331161,6,3.124175617,9.654999733,11.17000008,9.659999371,0.574548198,0.423023033,-0.093122561,30.48499918,99.76999784,10.40933313,14.37999959,10.29766619,9.41323903,15.21939746,1.320151609,2.999335538,4.666666667,0.53475231,0.390691743,-0.061601766,3288.646053,5019.684526,1780.208639,0.200368881,0.075719502
JAWA TENGAH,BATANG,BANYUPUTIH,0,1/25/2019,1,2019,8.418152998,178.7015159,6.418875412,6,1.655283246,17.35999918,23.42499876,18.36999893,0.531903661,0.353934978,-0.198301127,59.15499687,158.9499936,16.77874982,26.42249975,16.39437452,8.129648996,402.2733753,7.831102747,2.816751084,4.5,0.572239217,0.314082681,-0.188205995,98.39688705,239.765055,150.9011299,0.490363817,0.497534184
JAWA TIMUR,BANYUWANGI,GLENMORE,0,1/25/2019,1,2019,8.10467435,498.9077612,7.952252518,6,2.873855544,0.624999985,7.320000172,17.6699996,0.796127208,0.170883459,-0.242726547,25.61499976,110.284998,3.640833318,7.077499777,14.13583302,8.654662746,403.6467941,4.696321481,3.189948813,5.666666667,0.711489385,0.20360981,-0.189475023,21.69216386,40.24223758,10.16111342,0.803999901,0.629096682
JAWA TENGAH,JEPARA,KALINYAMATAN,1,1/26/2019,1,2019,9.539206083,23.01398452,1.601889182,3,3.932184072,46.24999809,36.44499779,17.74999952,0.523455279,0.264146261,-0.025132659,100.4449954,224.9199944,53.10474858,40.4857491,20.20299954,9.410036956,83.08495161,3.352082162,3.305332718,3.7,0.523109357,0.293467386,-0.071458273,1032.126489,553.420656,395.2163142,-0.489450851,-0.234983654
JAWA TENGAH,PATI,GABUS,1,1/26/2019,1,2019,11.48943719,7.695763881,0.859102531,3,4.421079301,35.66999817,28.71999836,15.73000002,0.688584726,0.156940615,0.01182043,80.11999655,165.8249956,40.02566605,36.08833284,15.76333294,10.29470389,78.28118064,3.121154829,3.269686322,5.133333333,0.611064714,0.159159744,-0.029962994,641.7051215,295.6519224,123.1508513,-0.770136487,-0.454116333
JAWA TENGAH,BATANG,BATANG,1,1/26/2019,1,2019,9.75419503,14.22983056,1.346202679,4,3.662650602,100.670002,11.17000008,28.34000015,0.395616856,0.291159129,-0.123605653,140.1800022,253.2799995,97.13934492,11.63999977,26.85956433,9.514016941,125.904369,3.970579144,3.094009099,4.956521739,0.448958297,0.300750495,-0.152102916,300.9831555,54.82824667,28.72512926,0.263360796,0.337196927
JAWA TENGAH,KOTA PEKALONGAN,PEKALONGAN BARAT,1,1/26/2019,1,2019,11.14341427,7.347336158,0.6539756,4,3.783783784,102.6649933,18.30999899,25.87999821,0.28715933,0.23616606,0.039488558,146.8549905,265.4899839,91.43238831,10.53173901,26.4971731,9.678848327,76.00479583,2.976831883,3.107083306,4.869565217,0.421893062,0.278757305,-0.145813476,889.8349956,172.6096392,111.7519145,-0.722039964,0.268549407
JAWA BARAT,KOTA TASIKMALAYA,TAMANSARI,0,1/26/2019,1,2019,8.046027432,381.1662695,4.819128431,4,1.893939394,4.359999776,5.284999967,24.00499821,0.731059238,0.001375395,-0.204338185,33.64999795,126.234998,4.127833289,3.93833327,19.21599936,8.045845521,413.1640003,7.326996539,2.985937762,3.966666667,0.668500492,-0.010630941,-0.189840561,189.3084394,900.2000782,786.2041855,0.324878758,0.552721909
JAWA TENGAH,MAGELANG,BANDONGAN,0,1/26/2019,1,2019,7.989306849,474.5839976,7.298258236,4,3.696068326,21.16499949,9.094999552,27.26499939,0.569336681,-0.047451552,-0.177636432,57.52499843,124.639997,21.22519973,12.92359998,27.63859932,8.036613071,619.2585623,7.45864755,2.997426041,3.96,0.632787712,-0.0416603,-0.146361964,804.4440193,509.0442778,97.35342113,0.56128494,0.416288923
JAWA TENGAH,PATI,JUWANA,1,1/26/2019,1,2019,17.05292507,1.935717615,0.533954056,6,3.698684285,42.80500031,35.43499947,14.8149991,0.461440344,0.186251312,-0.082728276,93.05499887,176.5699968,38.04035609,36.28678506,15.05428536,13.0800424,42.6348296,2.077286794,3.277507122,5.428571429,0.61563008,0.158977029,-0.014610424,706.630447,326.0808917,132.6136266,0.031597073,-0.42511622
JAWA TENGAH,PATI,GABUS,1,1/27/2019,1,2019,11.48943719,7.695763881,0.859102531,3,4.421079301,30.78999996,35.66999817,28.71999836,0.688584726,0.156940615,0.01182043,95.17999649,192.6699958,32.36833286,40.02566605,36.08833284,10.29470389,78.28118064,3.121154829,3.269686322,5.133333333,0.611064714,0.159159744,-0.029962994,508.3521043,259.5833289,63.08829995,-0.770136487,-0.454116333
JAWA BARAT,BEKASI,SUKAWANGI,1,1/27/2019,1,2019,10.08989469,3.900037609,0.76244594,4,4.385098976,9.174999475,28.04999828,22.5,0.382566054,0.298473046,-0.055554151,59.72499776,172.1399953,8.311739009,23.45978183,23.61891224,10.31712759,10.78839635,0.926505015,3.266290917,2.782608696,0.307769984,0.323523802,-0.025669643,213.7380622,812.6469622,179.4452321,-0.155003201,0.074239009
JAWA TENGAH,KUDUS,JATI,1,1/27/2019,1,2019,9.730473846,10.79446692,0.990020362,4,3.49595617,35.98499966,46.35499763,34.20499992,0.502251229,0.253995231,-0.021260222,116.5449972,219.5349956,36.36374903,45.08199892,31.24474937,9.348301505,72.46395809,3.143618829,3.173495569,3.8,0.589468644,0.24910392,-0.037552608,1188.659547,1060.048892,251.4487225,-0.493843643,-0.476005546
JAWA TENGAH,KENDAL,KENDAL,1,1/27/2019,1,2019,14.40359833,3.737736237,0.624799048,4,3.283511828,50.23999786,135.034996,32.66499996,0.357091942,0.277721328,-0.144476017,217.9399939,331.2799916,41.66499882,132.2139984,24.30499964,11.87381846,43.12063653,2.522533704,2.90456806,4.4,0.522218719,0.260842646,-0.08665779,501.6712777,397.0130031,155.6860513,0.59719269,0.130276851
JAWA TENGAH,PEKALONGAN,KEDUNGWUNI,1,1/27/2019,1,2019,10.21529501,20.77045684,1.21838504,6,2.418979687,19.86499929,88.72499657,7.795000076,0.445285352,0.35045132,-0.112156626,116.3849959,248.7849941,21.67499943,88.16821146,10.22321413,9.483509451,122.5543501,4.194708306,3.060292775,4.642857143,0.433454968,0.266572989,-0.150255084,147.5142741,211.1782905,55.97900109,0.115570878,0.309073888
JAWA TENGAH,WONOSOBO,WADASLINTANG,0,1/28/2019,1,2019,8.705931509,364.9574011,11.29028348,4,1.645814316,0.334999971,3.429999948,5.560000062,0.694440192,-0.002933493,-0.249142015,9.324999981,115.9899966,0.596842091,7.878947318,6.205789407,7.927814947,328.8606818,10.08009372,2.331808679,4.631578947,0.738337015,0.030426249,-0.249083107,1.249742686,32.30185768,42.66142532,0.608966341,0.687644289
JAWA TIMUR,SAMPANG,SAMPANG,1,1/28/2019,1,2019,10.07335868,15.80015676,1.857780195,6,3.109399515,10.77999973,59.09500122,6.269999743,0.616806655,0.000992965,0.029034372,76.1450007,136.1749985,16.41149948,62.78549995,7.234499717,9.942960597,44.2409523,2.610893065,2.465098203,6,0.635073795,0.033485978,0.027698138,186.9512037,156.1623265,63.40141652,-0.674367599,-0.702909585
JAWA TIMUR,BANGKALAN,AROSBAYA,1,1/28/2019,1,2019,9.511083009,18.10238812,1.634655334,6,3.072110371,24.57499981,69.37999535,12.23500013,0.537183632,0.213318171,-0.015898552,106.1899953,148.8599939,23.73272623,59.59227042,8.270909006,11.57731788,45.19702618,2.389602977,1.951675206,6,0.57514051,0.145743896,0.002822729,123.2591948,81.74470635,55.64295387,-0.49859723,-0.540222903
JAWA TENGAH,PATI,MARGOYOSO,1,1/28/2019,1,2019,13.69549275,28.45663886,1.727586052,6,3.88108535,41.68999958,36.75499821,33.5199995,0.544165528,0.23410806,-0.127505075,111.9649973,248.9999957,34.43115366,34.75846063,37.75884577,11.23209218,98.58900616,3.646836866,3.190204221,5.307692308,0.548746883,0.266727441,-0.082336368,24.13453434,31.74301388,23.09061619,0.306414191,-0.034263431
JAWA TIMUR,LAMONGAN,PACIRAN,1,1/28/2019,1,2019,8.660731084,39.80818196,3.421479289,6,1.156860306,22.875,107.5549965,18.8399992,0.597601587,0.309586276,-0.005234577,149.2699957,197.3799942,24.87555488,73.47777748,6.172222137,8.827749532,16.00045292,1.295870739,2.980588468,4.777777778,0.533547534,0.379137898,-0.074784847,393.6338847,3091.209616,4401.691026,-0.575768815,0.022320422
JAWA BARAT,BANDUNG,CICALENGKA,0,1/29/2019,1,2019,7.61604696,912.1058317,10.11021346,4,2.149898029,10.37499976,0.664999992,3.11499989,0.680841593,0.071983315,-0.107968561,14.15499964,37.94499904,7.232741866,0.898387076,3.942903157,11.03105464,821.4160057,8.66726705,2.94655833,4.129032258,0.600028715,0.072467172,-0.109307247,345.5764437,314.3193133,1184.741484,0.062880737,0.078611239
JAWA BARAT,SUKABUMI,CIBITUNG,0,1/29/2019,1,2019,8.00096684,100.6411352,6.253354555,4,2.415612233,0.239999995,0.849999994,13.48499966,0.813533849,-0.232808706,-0.135293456,14.57499965,73.07499786,0.192857133,0.724999979,15.28642825,7.854004277,286.9437555,6.89211296,2.446741718,4.571428571,0.769333802,-0.184522992,-0.091934311,0.772110394,53.94275662,152.4112704,0.162639037,-0.101818803
DAERAH ISTIMEWA YOGYAKARTA,KULON PROGO,SAMIGALUH,0,1/29/2019,1,2019,6.817434432,504.2967254,16.54462144,6,1.460207985,2.454999983,0.534999982,23.09499979,0.730149147,-0.121305367,-0.238240644,26.08499976,74.83499904,4.423478194,0.501521727,6.634782579,8.319091556,242.5155413,6.491361578,3.126849163,4.52173913,0.709594495,-0.235081759,-0.17777826,110.1806246,825.4656254,839.7265626,0.73082725,0.528761055
JAWA BARAT,BEKASI,TAMBUN SELATAN,1,1/30/2019,1,2019,9.518379251,19.78583007,1.336113768,1,2.890273451,2.459999979,75.06999779,12.19500017,0.325678428,0.329438195,0.052315339,89.72499794,179.3199937,2.000540508,65.9783767,13.31648614,9.608922865,23.97104874,1.338786918,3.245168225,1.702702703,0.336195278,0.278535557,0.019341357,34.91311134,122.5738357,215.7778082,-0.373411519,-0.144975569
JAWA BARAT,GARUT,CIBIUK,1,1/30/2019,1,2019,7.820038574,644.0656319,9.427592911,4,3.109158499,7.724999428,5.155000091,0.264999993,0.747356375,-0.291823169,-0.09942526,13.14499951,43.03999908,10.39903815,5.411730734,0.474230755,7.70720769,891.2860789,11.23302259,2.4143011,4,0.690407584,0.054544855,-0.140361213,548.9535454,238.9542575,398.9559198,-0.18465764,0.188224735
DAERAH ISTIMEWA YOGYAKARTA,BANTUL,KASIHAN,1,1/30/2019,1,2019,9.597236541,92.28777539,2.577546812,6,3.377173428,20.69499922,4.840000033,0.170000006,0.606177047,-0.299602215,-0.069185128,25.70499926,58.52999799,21.11409953,4.586499876,0.242800002,9.048167497,111.1859301,2.692340947,3.612492605,4.26,0.573729017,-0.271323832,-0.054270306,2493.235789,504.2731888,1253.278777,-0.154646247,0.209165009
DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,PRAMBANAN,1,1/30/2019,1,2019,7.993244299,183.9445894,8.092739217,6,1.991550996,36.88999844,6.205000162,0.119999997,0.742276281,-0.254880549,-0.108477043,43.2149986,79.50499707,26.43284021,5.314886231,0.184204548,9.283262761,171.3186121,2.955919487,3.788667933,4.227272727,0.562002052,-0.211702156,-0.033135542,2642.615116,721.4004643,1867.988644,-0.087089531,0.127506613
JAWA BARAT,KARAWANG,TIRTAJAYA,1,1/30/2019,1,2019,13.99867389,2.305978583,0.718660947,6,3.641511276,2.189999878,84.95999908,21.56999874,0.264867154,0.381760146,-0.262701967,108.7199977,213.4549969,2.136499965,75.48149757,21.26550007,11.19300928,5.269829381,0.74625229,2.756527048,4.4,0.299651243,0.402688279,-0.176764548,912.4790676,664.7554073,771.3846048,0.817971104,0.592936348
JAWA TENGAH,BOYOLALI,MOJOSONGO,1,1/31/2019,1,2019,8.796602981,362.0996132,3.244639945,3,4.2731661,0.814999938,19.46999931,2.824999988,0.655699587,-0.049549485,-0.120438757,23.10999924,51.944998,2.635540495,24.09405362,2.914324265,8.96456771,362.3391709,3.456640214,3.485295147,3.945945946,0.61277451,-0.054131899,-0.101052268,369.1095054,23.00956669,1025.155353,0.265375809,0.171754005
JAWA TIMUR,BANYUWANGI,PESANGGARAN,0,1/31/2019,1,2019,7.484372136,229.4618876,13.53459272,4,1.706397596,25.75999832,38.5749979,0.655000001,0.819134139,0.11465703,-0.26029274,64.98999622,102.2399954,24.87999916,45.88500023,0.579999983,8.37030372,161.2287338,7.609562406,2.61414803,6,0.781438494,0.183652047,-0.142997265,41.15859737,9.592535312,28.50089845,0.757924664,0.476667199
JAWA TIMUR,KOTA MALANG,BLIMBING,0,1/31/2019,1,2019,9.453202732,453.3561368,1.513421598,4,5.266331658,2.790000021,30.44499779,1.559999943,0.434486261,0.03362618,0.048881986,34.79499775,75.68999702,2.49552627,30.41315716,1.261315752,8.368152267,671.3081955,6.364765428,3.372657432,4.421052632,0.629622839,0.095696255,-0.128066731,235.2576273,64.40766212,654.6125322,-0.257782828,0.27915829
JAWA BARAT,BANDUNG,PAMEUNGPEUK,0,1/31/2019,1,2019,27.18844094,673.5800037,2.188517263,4,4.822588706,6.139999866,12.39999962,0.534999982,0.512587417,0.211847477,-0.098006452,19.07499947,35.67999901,7.001090793,10.48645412,4.388363554,12.83830076,768.9154224,4.028690688,3.405937823,4.581818182,0.379405141,0.126775646,-0.006411104,458.5338164,176.1499185,789.4907596,0.102306845,-0.145790734
JAWA TENGAH,TEGAL,SURADADI,1,1/31/2019,1,2019,10.1325144,13.48400201,0.806552106,6,4.473972937,22.79999971,10.34999943,6.704999685,0.430395937,0.166117189,-0.020758806,39.85499883,86.09499782,20.62324941,8.967499763,4.671749854,8.944943103,62.27669669,2.073385237,3.002007964,4.25,0.466712584,0.059494011,-0.051533996,22.31473853,3.228990834,34.84691687,-0.452669022,-0.213846436
