WADMKK,WADMKC,probability,JOIN_ID,selisih
Ciamis,Rajadesa,0.565054268,Ciamis_Rajadesa,0.045971
Ciamis,Rancah,0.534956559,Ciamis_Rancah,0.035670
Ciamis,Sadananya,0.607053023,Ciamis_Sadananya,-0.026584
Ciamis,Sindangkasih,0.583574102,Ciamis_Sindangkasih,0.014149
Ciamis,Sukadana,0.546508998,Ciamis_Sukadana,-0.038045
Ciamis,Sukamantri,0.625279863,Ciamis_Sukamantri,0.048055
Ciamis,Tambaksari,0.580284509,Ciamis_Tambaksari,-0.027187
Cianjur,Agrabinta,0.564154624,Cianjur_Agrabinta,0.047130
Cianjur,Bojongpicung,0.64781463,Cianjur_Bojongpicung,-0.049402
Cianjur,Campaka,0.611562225,Cianjur_Campaka,-0.002368
Cianjur,Campakamulya,0.627672486,Cianjur_Campakamulya,-0.007488
Cianjur,Cianjur,0.590253569,Cianjur_Cianjur,0.069584
Cianjur,Cibeber,0.651923775,Cianjur_Cibeber,-0.054276
Cianjur,Cibinong,0.580076706,Cianjur_Cibinong,-0.001899
Cianjur,Cidaun,0.58854418,Cianjur_Cidaun,0.023932
Cianjur,Cijati,0.542375025,Cianjur_Cijati,0.038282
Cianjur,Cikadu,0.593853567,Cianjur_Cikadu,-0.013818
Cianjur,Cikalongkulon,0.674339062,Cianjur_Cikalongkulon,-0.088953
Cianjur,Cilaku,0.60763372,Cianjur_Cilaku,0.024810
Cianjur,Cipanas,0.625761638,Cianjur_Cipanas,0.044798
Cianjur,Ciranjang,0.667121954,Cianjur_Ciranjang,-0.045216
Cianjur,Cugenang,0.645558125,Cianjur_Cugenang,-0.040470
Cianjur,Gekbrong,0.626635517,Cianjur_Gekbrong,-0.015828
Cianjur,Haurwangi,0.657686943,Cianjur_Haurwangi,-0.055734
Cianjur,Kadupandak,0.574251681,Cianjur_Kadupandak,0.042947
Cianjur,Karangtengah,0.649004787,Cianjur_Karangtengah,0.013981
Cianjur,Leles,0.562486942,Cianjur_Leles,0.005282
Cianjur,Mande,0.660456402,Cianjur_Mande,-0.082814
Cianjur,Naringgul,0.586469597,Cianjur_Naringgul,-0.022975
Cianjur,Pacet,0.664339679,Cianjur_Pacet,-0.032411
Cianjur,Pagelaran,0.609775273,Cianjur_Pagelaran,0.018065
Cianjur,Pasirkuda,0.610296807,Cianjur_Pasirkuda,0.000781
Cianjur,Sindangbarang,0.560072446,Cianjur_Sindangbarang,0.011781
Cianjur,Sukaluyu,0.635088773,Cianjur_Sukaluyu,0.000534
Cianjur,Sukanagara,0.604500393,Cianjur_Sukanagara,0.029922
Cianjur,Sukaresmi,0.669131456,Cianjur_Sukaresmi,-0.064918
Cianjur,Takokak,0.645633875,Cianjur_Takokak,-0.066896
Cianjur,Tanggeung,0.578844916,Cianjur_Tanggeung,0.037907
Cianjur,Warungkondang,0.610364111,Cianjur_Warungkondang,-0.010005
Cilacap,Adipala,0.675092583,Cilacap_Adipala,0.033062
Cilacap,Bantarsari,0.573057307,Cilacap_Bantarsari,0.003220
Cilacap,Binangun,0.693713097,Cilacap_Binangun,0.030532
Cilacap,Cilacap Selatan,0.5689568,Cilacap_Cilacap Selatan,0.047014
Cilacap,Cilacap Tengah,0.619544593,Cilacap_Cilacap Tengah,0.075064
Cilacap,Cilacap Utara,0.643207739,Cilacap_Cilacap Utara,0.052216
Cilacap,Cimanggu,0.60426045,Cilacap_Cimanggu,-0.002743
Cilacap,Cipari,0.609914616,Cilacap_Cipari,-0.076815
Cilacap,Dayeuhluhur,0.580608196,Cilacap_Dayeuhluhur,0.023118
Cilacap,Gandrungmangu,0.60019315,Cilacap_Gandrungmangu,0.004394
Cilacap,Jeruklegi,0.595175673,Cilacap_Jeruklegi,0.007819
Cilacap,Kampung Laut,0.594753315,Cilacap_Kampung Laut,0.048917
Cilacap,Karangpucung,0.592090811,Cilacap_Karangpucung,-0.029284
Cilacap,Kawunganten,0.582937056,Cilacap_Kawunganten,0.088513
Cilacap,Kedungreja,0.616603462,Cilacap_Kedungreja,-0.017931
Cilacap,Kesugihan,0.635172473,Cilacap_Kesugihan,0.051034
Cilacap,Kroya,0.702518551,Cilacap_Kroya,-0.000452
Cilacap,Majenang,0.614247365,Cilacap_Majenang,-0.011655
Cilacap,Maos,0.668909442,Cilacap_Maos,0.020714
Cilacap,Nusawungu,0.709622333,Cilacap_Nusawungu,-0.015424
Cilacap,Patimuan,0.610754987,Cilacap_Patimuan,0.005521
Cilacap,Sampang,0.723409065,Cilacap_Sampang,-0.034983
Cilacap,Sidareja,0.610625457,Cilacap_Sidareja,-0.058744
Cilacap,Wanareja,0.599437972,Cilacap_Wanareja,-0.025127
Cirebon,Arjawinangun,0.771952752,Cirebon_Arjawinangun,-0.065942
Cirebon,Astanajapura,0.81085301,Cirebon_Astanajapura,-0.097745
Cirebon,Babakan,0.796910184,Cirebon_Babakan,-0.111553
Cirebon,Beber,0.703528769,Cirebon_Beber,-0.060920
Cirebon,Ciledug,0.807575013,Cirebon_Ciledug,-0.117237
Cirebon,Ciwaringin,0.76335466,Cirebon_Ciwaringin,-0.054492
Cirebon,Depok,0.69453553,Cirebon_Depok,-0.053166
Cirebon,Dukupuntang,0.669489735,Cirebon_Dukupuntang,-0.071490
Cirebon,Gebang,0.805907937,Cirebon_Gebang,-0.076206
Cirebon,Gegesik,0.693807853,Cirebon_Gegesik,0.000804
Cirebon,Gempol,0.71643328,Cirebon_Gempol,-0.092447
Cirebon,Greged,0.709574927,Cirebon_Greged,-0.086515
Cirebon,Gunung Jati,0.737692432,Cirebon_Gunung Jati,-0.013392
Cirebon,Jamblang,0.787412591,Cirebon_Jamblang,-0.082980
Cirebon,Kaliwedi,0.740645307,Cirebon_Kaliwedi,-0.062178
Cirebon,Kapetakan,0.729803135,Cirebon_Kapetakan,-0.042294
Cirebon,Karangsembung,0.805266702,Cirebon_Karangsembung,-0.122090
Cirebon,Karangwareng,0.773769303,Cirebon_Karangwareng,-0.144469
Cirebon,Kedawung,0.758716201,Cirebon_Kedawung,-0.052256
Cirebon,Klangenan,0.776308098,Cirebon_Klangenan,-0.079807
Cirebon,Lemahabang,0.794039726,Cirebon_Lemahabang,-0.123389
Cirebon,Losari,0.767734659,Cirebon_Losari,-0.103219
Cirebon,Mundu,0.711393763,Cirebon_Mundu,-0.004920
Cirebon,Pabedilan,0.795027435,Cirebon_Pabedilan,-0.070243
Cirebon,Pabuaran,0.767188193,Cirebon_Pabuaran,-0.089753
Cirebon,Palimanan,0.714170019,Cirebon_Palimanan,-0.055662
Cirebon,Pangenan,0.766631513,Cirebon_Pangenan,-0.022837
Cirebon,Panguragan,0.740127972,Cirebon_Panguragan,-0.060384
Cirebon,Pasaleman,0.730384461,Cirebon_Pasaleman,-0.153863
Cirebon,Plered,0.787340858,Cirebon_Plered,-0.052280
Cirebon,Plumbon,0.74272343,Cirebon_Plumbon,-0.078443
Cirebon,Sedong,0.691524411,Cirebon_Sedong,-0.067693
Cirebon,Sumber,0.676471862,Cirebon_Sumber,-0.042462
Cirebon,Suranenggala,0.766616724,Cirebon_Suranenggala,-0.078658
Cirebon,Susukan,0.747881325,Cirebon_Susukan,-0.067360
Cirebon,Susukan Lebak,0.780751824,Cirebon_Susukan Lebak,-0.095951
Cirebon,Talun,0.708876286,Cirebon_Talun,-0.051594
Cirebon,Tengah Tani,0.745663936,Cirebon_Tengah Tani,-0.038168
Cirebon,Waled,0.732792201,Cirebon_Waled,-0.065236
Cirebon,Weru,0.734495757,Cirebon_Weru,-0.066611
Demak,Bonang,0.665934028,Demak_Bonang,0.074146
Demak,Demak,0.673475352,Demak_Demak,0.054676
Demak,Dempet,0.70137974,Demak_Dempet,0.052029
Demak,Gajah,0.719617382,Demak_Gajah,0.020158
Demak,Guntur,0.713772403,Demak_Guntur,0.052087
Demak,Karanganyar,0.71802378,Demak_Karanganyar,0.025451
Demak,Karangawen,0.703079754,Demak_Karangawen,0.053327
Demak,Karangtengah,0.723935079,Demak_Karangtengah,0.031358
Demak,Kebonagung,0.62587705,Demak_Kebonagung,0.123819
Demak,Mijen,0.729068121,Demak_Mijen,0.021668
Demak,Mranggen,0.710141281,Demak_Mranggen,0.076588
Demak,Sayung,0.74341116,Demak_Sayung,-0.008493
Demak,Wedung,0.733014628,Demak_Wedung,0.033580
Demak,Wonosalam,0.654031089,Demak_Wonosalam,0.077511
Garut,Banjarwangi,0.648830584,Garut_Banjarwangi,-0.054333
Garut,Banyuresmi,0.64107398,Garut_Banyuresmi,-0.034706
Garut,Bayongbong,0.633735018,Garut_Bayongbong,0.022383
Garut,Bl. Limbangan,0.652614836,Garut_Bl. Limbangan,-0.037562
Garut,Bungbulang,0.615087233,Garut_Bungbulang,-0.013391
Garut,Caringin,0.573024259,Garut_Caringin,0.045993
Garut,Cibalong,0.591335353,Garut_Cibalong,-0.053945
Garut,Cibatu,0.638390955,Garut_Cibatu,-0.025210
Garut,Cibiuk,0.669503951,Garut_Cibiuk,-0.075956
Garut,Cigedug,0.648641882,Garut_Cigedug,-0.009860
Garut,Cihurip,0.620968025,Garut_Cihurip,-0.029442
Garut,Cikajang,0.638045623,Garut_Cikajang,-0.002356
Garut,Cikelet,0.582354762,Garut_Cikelet,0.010221
Garut,Cilawu,0.623375314,Garut_Cilawu,0.040775
Garut,Cisewu,0.604917697,Garut_Cisewu,-0.025846
Garut,Cisompet,0.600490237,Garut_Cisompet,-0.024250
Garut,Cisurupan,0.634531229,Garut_Cisurupan,0.034171
Garut,Garut Kota,0.62326314,Garut_Garut Kota,0.019522
Garut,Kadungora,0.678744156,Garut_Kadungora,-0.089458
Garut,Karangpawitan,0.637840436,Garut_Karangpawitan,-0.000848
Garut,Karangtengah,0.616557445,Garut_Karangtengah,-0.006769
Garut,Kersamanah,0.629381673,Garut_Kersamanah,-0.002150
Garut,Leles,0.677750231,Garut_Leles,-0.063615
Garut,Leuwigoong,0.636123235,Garut_Leuwigoong,-0.039003
Garut,Malangbong,0.616928407,Garut_Malangbong,0.001666
Garut,Mekarmukti,0.586925272,Garut_Mekarmukti,0.003884
Garut,Pakenjeng,0.616445338,Garut_Pakenjeng,-0.025090
Garut,Pameungpeuk,0.581618939,Garut_Pameungpeuk,-0.029520
Garut,Pamulihan,0.654627186,Garut_Pamulihan,-0.045558
Garut,Pangatikan,0.604510173,Garut_Pangatikan,0.014758
Garut,Pasirwangi,0.607535022,Garut_Pasirwangi,0.047813
Garut,Peundeuy,0.604112243,Garut_Peundeuy,-0.065095
Garut,Samarang,0.648922222,Garut_Samarang,-0.021384
Garut,Selaawi,0.66003231,Garut_Selaawi,-0.062866
Garut,Singajaya,0.624173808,Garut_Singajaya,-0.009690
Garut,Sucinaraja,0.618845122,Garut_Sucinaraja,0.012817
Garut,Sukaresmi,0.608953621,Garut_Sukaresmi,0.051179
Garut,Sukawening,0.624639849,Garut_Sukawening,-0.030814
Garut,Talegong,0.619152287,Garut_Talegong,-0.023697
Garut,Tarogong Kaler,0.644113051,Garut_Tarogong Kaler,-0.017991
Garut,Tarogong Kidul,0.600082399,Garut_Tarogong Kidul,0.045744
Garut,Wanaraja,0.60788923,Garut_Wanaraja,0.004863
Gresik,Balongpanggang,0.738261268,Gresik_Balongpanggang,-0.123465
Gresik,Benjeng,0.683732202,Gresik_Benjeng,-0.097480
Gresik,Bungah,0.536746644,Gresik_Bungah,0.121981
Gresik,Cerme,0.673408816,Gresik_Cerme,-0.036879
Gresik,Driyorejo,0.691923095,Gresik_Driyorejo,-0.070096
Gresik,Duduksampeyan,0.652630519,Gresik_Duduksampeyan,0.005470
Gresik,Dukun,0.529605818,Gresik_Dukun,0.112219
Gresik,Gresik,0.678815595,Gresik_Gresik,-0.020058
Gresik,Kebomas,0.655181399,Gresik_Kebomas,0.020753
Gresik,Kedamean,0.696969522,Gresik_Kedamean,-0.074175
Gresik,Manyar,0.635370723,Gresik_Manyar,-0.009584
Gresik,Menganti,0.680919515,Gresik_Menganti,-0.051013
Gresik,Panceng,0.519775791,Gresik_Panceng,0.067255
Gresik,Sangkapura,0.586311417,Gresik_Sangkapura,0.158984
Gresik,Sidayu,0.448626666,Gresik_Sidayu,0.142284
Gresik,Tambak,0.538227732,Gresik_Tambak,0.182083
Gresik,Ujungpangkah,0.485781895,Gresik_Ujungpangkah,0.115343
Gresik,Wringinanom,0.669126111,Gresik_Wringinanom,-0.053800
Grobogan,Brati,0.690895078,Grobogan_Brati,0.036053
Grobogan,Gabus,0.615122866,Grobogan_Gabus,0.063389
Grobogan,Geyer,0.657559265,Grobogan_Geyer,0.002901
Grobogan,Godong,0.679178266,Grobogan_Godong,0.079852
Grobogan,Grobogan,0.69436026,Grobogan_Grobogan,0.032886
Grobogan,Gubug,0.689856429,Grobogan_Gubug,0.053309
Grobogan,Karangrayung,0.633025579,Grobogan_Karangrayung,0.079163
Grobogan,Kedungjati,0.601047479,Grobogan_Kedungjati,0.084269
Grobogan,Klambu,0.625785912,Grobogan_Klambu,0.126153
Grobogan,Kradenan,0.638660268,Grobogan_Kradenan,0.044772
Grobogan,Ngaringan,0.65877486,Grobogan_Ngaringan,0.031048
Grobogan,Penawangan,0.678443716,Grobogan_Penawangan,0.076716
Grobogan,Pulokulon,0.666654205,Grobogan_Pulokulon,0.044368
Grobogan,Purwodadi,0.71811623,Grobogan_Purwodadi,0.039770
Grobogan,Tanggungharjo,0.614322203,Grobogan_Tanggungharjo,0.118394
Grobogan,Tawangharjo,0.665026325,Grobogan_Tawangharjo,0.042697
Grobogan,Tegowanu,0.718226132,Grobogan_Tegowanu,0.056915
Grobogan,Toroh,0.651045587,Grobogan_Toroh,0.059677
Grobogan,Wirosari,0.690272011,Grobogan_Wirosari,-0.013287
Gunungkidul,Gedangsari,0.568606019,Gunungkidul_Gedangsari,0.011624
Gunungkidul,Girisubo,0.598989722,Gunungkidul_Girisubo,-0.029747
Gunungkidul,Karangmojo,0.642078832,Gunungkidul_Karangmojo,-0.048699
Gunungkidul,Ngawen,0.561978062,Gunungkidul_Ngawen,0.025596
Gunungkidul,Nglipar,0.569284243,Gunungkidul_Nglipar,-0.003672
Gunungkidul,Paliyan,0.607817102,Gunungkidul_Paliyan,0.011970
Gunungkidul,Panggang,0.59404001,Gunungkidul_Panggang,0.008830
Gunungkidul,Patuk,0.558902298,Gunungkidul_Patuk,-0.012116
Gunungkidul,Playen,0.578215311,Gunungkidul_Playen,0.032654
Gunungkidul,Ponjong,0.605873713,Gunungkidul_Ponjong,-0.037172
Gunungkidul,Purwosari,0.653497803,Gunungkidul_Purwosari,-0.013404
Gunungkidul,Rongkop,0.593230858,Gunungkidul_Rongkop,-0.028341
Gunungkidul,Saptosari,0.581439195,Gunungkidul_Saptosari,-0.009372
Gunungkidul,Semanu,0.634117157,Gunungkidul_Semanu,-0.034995
Gunungkidul,Semin,0.594015131,Gunungkidul_Semin,-0.037664
Gunungkidul,Tanjungsari,0.625220327,Gunungkidul_Tanjungsari,-0.063682
Gunungkidul,Tepus,0.619277204,Gunungkidul_Tepus,-0.065857
Gunungkidul,Wonosari,0.599523508,Gunungkidul_Wonosari,0.048045
Indramayu,Anjatan,0.619784479,Indramayu_Anjatan,0.002466
Indramayu,Arahan,0.661508375,Indramayu_Arahan,-0.003857
Indramayu,Balongan,0.679139108,Indramayu_Balongan,0.000171
Indramayu,Bangodua,0.653397298,Indramayu_Bangodua,-0.066049
Indramayu,Bongas,0.638191179,Indramayu_Bongas,-0.040799
Indramayu,Cantigi,0.597162835,Indramayu_Cantigi,0.067043
Indramayu,Cikedung,0.699892544,Indramayu_Cikedung,-0.081375
Indramayu,Gabuswetan,0.654507783,Indramayu_Gabuswetan,-0.075587
Indramayu,Gantar,0.659706638,Indramayu_Gantar,-0.048658
Indramayu,Haurgeulis,0.682508452,Indramayu_Haurgeulis,-0.098571
Indramayu,Indramayu,0.673655225,Indramayu_Indramayu,0.002858
Indramayu,Jatibarang,0.658810592,Indramayu_Jatibarang,0.006960
Indramayu,Juntinyuat,0.653164858,Indramayu_Juntinyuat,0.017226
Indramayu,Kandanghaur,0.642603277,Indramayu_Kandanghaur,0.036102
Indramayu,Karangampel,0.663780861,Indramayu_Karangampel,0.015267
Indramayu,Kedokan Bunder,0.65670429,Indramayu_Kedokan Bunder,0.037023
Indramayu,Kertasemaya,0.686528341,Indramayu_Kertasemaya,-0.017400
Indramayu,Krangkeng,0.677384404,Indramayu_Krangkeng,-0.012449
Indramayu,Kroya,0.667974723,Indramayu_Kroya,-0.108964
Indramayu,Lelea,0.657867885,Indramayu_Lelea,-0.039985
Indramayu,Lohbener,0.629323049,Indramayu_Lohbener,0.018020
Indramayu,Losarang,0.626996892,Indramayu_Losarang,0.013055
Indramayu,Pasekan,0.498563118,Indramayu_Pasekan,0.100408
Indramayu,Patrol,0.657010926,Indramayu_Patrol,0.023009
Indramayu,Sindang,0.659990771,Indramayu_Sindang,-0.027605
Indramayu,Sliyeg,0.646873055,Indramayu_Sliyeg,0.004696
Indramayu,Sukagumiwang,0.736141861,Indramayu_Sukagumiwang,-0.052583
Indramayu,Sukra,0.630266139,Indramayu_Sukra,0.048971
Indramayu,Terisi,0.723585596,Indramayu_Terisi,-0.168917
Indramayu,Tukdana,0.699876794,Indramayu_Tukdana,-0.044227
Indramayu,Widasari,0.641701221,Indramayu_Widasari,-0.014091
Jember,Ajung,0.518563506,Jember_Ajung,0.024519
Jember,Ambulu,0.516179582,Jember_Ambulu,0.050082
Jember,Arjasa,0.479570362,Jember_Arjasa,-0.033913
Jember,Balung,0.521788326,Jember_Balung,-0.004156
Jember,Bangsalsari,0.483581022,Jember_Bangsalsari,-0.036970
Jember,Gumukmas,0.54833748,Jember_Gumukmas,-0.000418
Jember,Jelbuk,0.491683004,Jember_Jelbuk,-0.084032
Jember,Jenggawah,0.536735129,Jember_Jenggawah,0.007760
Jember,Jombang,0.524364973,Jember_Jombang,-0.015373
Jember,Kalisat,0.482970547,Jember_Kalisat,-0.023636
Jember,Kaliwates,0.517198521,Jember_Kaliwates,0.068774
Jember,Kencong,0.540314534,Jember_Kencong,-0.015564
Jember,Ledokombo,0.490725368,Jember_Ledokombo,-0.053480
Jember,Mayang,0.47507405,Jember_Mayang,-0.029902
Jember,Mumbulsari,0.453049947,Jember_Mumbulsari,0.022809
Jember,Pakusari,0.500254771,Jember_Pakusari,0.010583
Jember,Panti,0.503484969,Jember_Panti,-0.057890
Jember,Patrang,0.49915372,Jember_Patrang,0.037660
Jember,Puger,0.494704298,Jember_Puger,-0.004764
Jember,Rambipuji,0.532673368,Jember_Rambipuji,0.002964
Jember,Semboro,0.540956876,Jember_Semboro,-0.008815
Jember,Silo,0.454853277,Jember_Silo,-0.021865
Jember,Sukorambi,0.492463686,Jember_Sukorambi,-0.035006
Jember,Sukowono,0.504020168,Jember_Sukowono,-0.025668
Jember,Sumberbaru,0.480096465,Jember_Sumberbaru,-0.040505
Jember,Sumberjambe,0.49429966,Jember_Sumberjambe,-0.062127
Jember,Sumbersari,0.522866228,Jember_Sumbersari,0.054646
Jember,Tanggul,0.527244971,Jember_Tanggul,-0.076190
Jember,Tempurejo,0.493212053,Jember_Tempurejo,-0.003541
Jember,Umbulsari,0.496097479,Jember_Umbulsari,0.007961
Jember,Wuluhan,0.494461512,Jember_Wuluhan,0.049594
Jepara,Bangsri,0.68868589,Jepara_Bangsri,0.055380
Jepara,Batealit,0.607872807,Jepara_Batealit,0.147076
Jepara,Donorojo,0.560521187,Jepara_Donorojo,0.219020
Jepara,Jepara,0.673495021,Jepara_Jepara,0.148531
Jepara,Kalinyamatan,0.735123349,Jepara_Kalinyamatan,0.097075
Jepara,Karimunjawa,0.533375848,Jepara_Karimunjawa,0.074716
Jepara,Kedung,0.676592105,Jepara_Kedung,0.114053
Jepara,Keling,0.6041113,Jepara_Keling,0.112379
Jepara,Kembang,0.598362746,Jepara_Kembang,0.121065
Jepara,Mayong,0.658978088,Jepara_Mayong,0.127111
Jepara,Mlonggo,0.643143259,Jepara_Mlonggo,0.125890
Jepara,Nalumsari,0.646082687,Jepara_Nalumsari,0.101116
Jepara,Pakis Aji,0.685424061,Jepara_Pakis Aji,0.084880
Jepara,Pecangaan,0.718211699,Jepara_Pecangaan,0.130548
Jepara,Tahunan,0.622571655,Jepara_Tahunan,0.189253
Jepara,Welahan,0.751103218,Jepara_Welahan,0.068983
Jombang,Bandarkedungmulyo,0.603722728,Jombang_Bandarkedungmulyo,0.066862
Jombang,Bareng,0.547520856,Jombang_Bareng,-0.050709
Jombang,Diwek,0.609211513,Jombang_Diwek,-0.045230
Jombang,Gudo,0.586556454,Jombang_Gudo,-0.063040
Jombang,Jogoroto,0.623136311,Jombang_Jogoroto,-0.046706
Jombang,Jombang,0.617940421,Jombang_Jombang,-0.031107
Jombang,Kabuh,0.599675655,Jombang_Kabuh,-0.012151
Jombang,Kesamben,0.63476749,Jombang_Kesamben,-0.103127
Jombang,Kudu,0.656107662,Jombang_Kudu,-0.093527
Jombang,Megaluh,0.588597836,Jombang_Megaluh,0.021784
Jombang,Mojoagung,0.614494513,Jombang_Mojoagung,-0.021006
Jombang,Mojowarno,0.592348707,Jombang_Mojowarno,-0.021653
Jombang,Ngoro,0.583859369,Jombang_Ngoro,-0.046151
Jombang,Ngusikan,0.608657385,Jombang_Ngusikan,-0.061793
Jombang,Perak,0.611773188,Jombang_Perak,0.068199
Jombang,Peterongan,0.577103827,Jombang_Peterongan,-0.040591
Jombang,Plandaan,0.564089029,Jombang_Plandaan,-0.010294
Jombang,Ploso,0.622990599,Jombang_Ploso,-0.057322
Jombang,Sumobito,0.63029326,Jombang_Sumobito,-0.083815
Jombang,Tembelang,0.615168007,Jombang_Tembelang,-0.108089
Jombang,Wonosalam,0.498377575,Jombang_Wonosalam,-0.039466
Karanganyar,Colomadu,0.589587711,Karanganyar_Colomadu,0.089881
Karanganyar,Gondangrejo,0.574761261,Karanganyar_Gondangrejo,0.087836
Karanganyar,Jaten,0.605905096,Karanganyar_Jaten,0.121845
Karanganyar,Jatipuro,0.509284894,Karanganyar_Jatipuro,0.071519
Karanganyar,Jatiyoso,0.559762404,Karanganyar_Jatiyoso,0.017450
Karanganyar,Jenawi,0.487797853,Karanganyar_Jenawi,0.042753
Karanganyar,Jumantono,0.519198302,Karanganyar_Jumantono,0.067359
Karanganyar,Jumapolo,0.509359471,Karanganyar_Jumapolo,0.054685
Karanganyar,Karanganyar,0.544939444,Karanganyar_Karanganyar,0.100322
Karanganyar,Karangpandan,0.490778302,Karanganyar_Karangpandan,0.048396
Karanganyar,Kebakkramat,0.579833335,Karanganyar_Kebakkramat,0.110174
Karanganyar,Kerjo,0.512969597,Karanganyar_Kerjo,0.053838
Karanganyar,Matesih,0.48378105,Karanganyar_Matesih,0.062516
Karanganyar,Mojogedang,0.522264452,Karanganyar_Mojogedang,0.109466
Karanganyar,Ngargoyoso,0.535786581,Karanganyar_Ngargoyoso,0.012512
Karanganyar,Tasikmadu,0.592783381,Karanganyar_Tasikmadu,0.111159
Karanganyar,Tawangmangu,0.554900106,Karanganyar_Tawangmangu,0.037135
Karawang,Banyusari,0.613855719,Karawang_Banyusari,0.090502
Karawang,Batujaya,0.646976691,Karawang_Batujaya,0.029587
Karawang,Ciampel,0.681609434,Karawang_Ciampel,-0.019792
Karawang,Cibuaya,0.586699829,Karawang_Cibuaya,0.070128
Karawang,Cikampek,0.671462956,Karawang_Cikampek,0.027507
Karawang,Cilamaya Kulon,0.593703681,Karawang_Cilamaya Kulon,0.072714
Karawang,Cilamaya Wetan,0.59864666,Karawang_Cilamaya Wetan,0.064062
Karawang,Cilebar,0.576790755,Karawang_Cilebar,0.074996
Karawang,Jatisari,0.677636742,Karawang_Jatisari,-0.017498
Karawang,Jayakerta,0.572685172,Karawang_Jayakerta,0.089702
Karawang,Karawang Barat,0.712674586,Karawang_Karawang Barat,0.057577
Karawang,Karawang Timur,0.712258466,Karawang_Karawang Timur,0.067136
Karawang,Klari,0.689334057,Karawang_Klari,0.024638
Karawang,Kota Baru,0.690160347,Karawang_Kota Baru,0.002582
Karawang,Kutawaluya,0.5970713,Karawang_Kutawaluya,0.100018
Karawang,Lemahabang,0.662937601,Karawang_Lemahabang,0.103968
Karawang,Majalaya,0.69377328,Karawang_Majalaya,0.024320
Karawang,Pakisjaya,0.640917278,Karawang_Pakisjaya,0.038138
Karawang,Pangkalan,0.648181719,Karawang_Pangkalan,0.015134
Karawang,Pedes,0.609026941,Karawang_Pedes,0.048028
Karawang,Purwasari,0.676672177,Karawang_Purwasari,0.016375
Karawang,Rawamerta,0.650515956,Karawang_Rawamerta,0.082068
Karawang,Rengasdengklok,0.621376285,Karawang_Rengasdengklok,0.090834
Karawang,Tegalwaru,0.673541003,Karawang_Tegalwaru,-0.064383
Karawang,Telagasari,0.697593377,Karawang_Telagasari,0.057119
Karawang,Telukjambe Barat,0.694280359,Karawang_Telukjambe Barat,0.061263
Karawang,Telukjambe Timur,0.726186213,Karawang_Telukjambe Timur,0.038105
Karawang,Tempuran,0.619484114,Karawang_Tempuran,0.052923
Karawang,Tirtajaya,0.592875604,Karawang_Tirtajaya,0.050638
Karawang,Tirtamulya,0.669444245,Karawang_Tirtamulya,0.014917
Kebumen,Adimulyo,0.656675541,Kebumen_Adimulyo,-0.031667
Kebumen,Alian,0.618831794,Kebumen_Alian,-0.028808
Kebumen,Ambal,0.659709202,Kebumen_Ambal,0.049492
Kebumen,Ayah,0.623849225,Kebumen_Ayah,0.006625
Kebumen,Bonorowo,0.689322905,Kebumen_Bonorowo,-0.027299
Kebumen,Buayan,0.640199271,Kebumen_Buayan,0.003224
Kebumen,Buluspesantren,0.672275834,Kebumen_Buluspesantren,0.052185
Kebumen,Gombong,0.701230096,Kebumen_Gombong,-0.005330
Kebumen,Karanganyar,0.660800707,Kebumen_Karanganyar,-0.074093
Kebumen,Karanggayam,0.609367116,Kebumen_Karanggayam,-0.000907
Kebumen,Karangsambung,0.589270212,Kebumen_Karangsambung,0.017321
Kebumen,Kebumen,0.649084722,Kebumen_Kebumen,0.040680
Kebumen,Klirong,0.706787569,Kebumen_Klirong,0.015590
Kebumen,Kutowinangun,0.635549227,Kebumen_Kutowinangun,0.047271
Kebumen,Kuwarasan,0.673327303,Kebumen_Kuwarasan,-0.005047
Kebumen,Mirit,0.67565601,Kebumen_Mirit,0.034745
Kebumen,Padureso,0.609094203,Kebumen_Padureso,-0.020034
Kebumen,Pejagoan,0.624712284,Kebumen_Pejagoan,-0.029028
Kebumen,Petanahan,0.69813828,Kebumen_Petanahan,0.026727
Kebumen,Poncowarno,0.587586061,Kebumen_Poncowarno,0.004162
Kebumen,Prembun,0.658268729,Kebumen_Prembun,0.052512
Kebumen,Puring,0.674499519,Kebumen_Puring,0.049778
Kebumen,Rowokele,0.64184448,Kebumen_Rowokele,0.003197
Kebumen,Sadang,0.608033846,Kebumen_Sadang,0.017228
Kebumen,Sempor,0.640593012,Kebumen_Sempor,-0.027264
Kebumen,Sruweng,0.609025341,Kebumen_Sruweng,-0.026150
Kediri,Badas,0.565216889,Kediri_Badas,-0.014296
Kediri,Banyakan,0.541063414,Kediri_Banyakan,-0.023545
Kediri,Gampengrejo,0.620993925,Kediri_Gampengrejo,-0.053759
Kediri,Grogol,0.539900425,Kediri_Grogol,-0.000589
Kediri,Gurah,0.570961205,Kediri_Gurah,-0.044327
Kediri,Kandangan,0.532602502,Kediri_Kandangan,-0.054205
Kediri,Kandat,0.552929237,Kediri_Kandat,0.017246
Kediri,Kayen Kidul,0.585394597,Kediri_Kayen Kidul,-0.059013
Kediri,Kepung,0.501977191,Kediri_Kepung,-0.001112
Kediri,Kras,0.583319982,Kediri_Kras,-0.030763
Kediri,Kunjang,0.592194481,Kediri_Kunjang,-0.064903
