WADMPR,WADMKK,WADMKC,Target,Tanggal,Month,Year,twi_final,elevation_mean,slope_mean,soil_type,drainage_pct,precip_t0,precip_t1,precip_t2,ndvi,mndwi,ndbi,precip_3d,precip_7d,nb_precip_t0,nb_precip_t1,nb_precip_t2,nb_twi,nb_elevation,nb_slope,nb_drainage,nb_soil,nb_ndvi,nb_mndwi,nb_ndbi,1daylag,3daylag,7daylag,ibi,nb_ibi
JAWA TIMUR,SAMPANG,JRENGIK,0,8/19/2023,8,2023,9.96016833,30.39272804,2.718522178,6,3.008309667,0,0,0,0.668728643,-0.141097561,0.037055594,0,0,0,0,0,9.918531826,42.26631507,2.640919351,2.436761586,6,0.644487133,-0.008080242,0.021571016,0,0,0,-0.648377642,-0.65333413
JAWA BARAT,KARAWANG,LEMAHABANG,0,8/22/2023,8,2023,9.891162935,12.20836367,0.899362522,1,2.507462687,0,0,0,0.378372551,0.381394759,-0.198524846,0,0,0,0,0,9.842415621,22.02256247,1.15832213,3.09509585,2.368421053,0.385404032,0.294566128,-0.124301411,0,0,7.101577093,0.854049127,0.368687683
JAWA TENGAH,CILACAP,GANDRUNGMANGU,0,8/22/2023,8,2023,9.198335831,34.40815014,3.256050469,6,2.700820541,0,0,0,0.700415885,-0.060722685,-0.16265548,0,0,0,0,0,9.750234284,64.41742243,4.705870988,2.677675744,5,0.687890024,-0.013716359,-0.212157706,0,0,0.70512128,0.279098434,0.477126606
JAWA BARAT,PURWAKARTA,PLERED,0,8/22/2023,8,2023,8.365625,298.2176631,6.309232798,4,2.547770701,0,0,3.00999999,0.598419425,0.262750777,-0.096891731,3.00999999,3.00999999,0,0,0.570000002,9.203793102,342.6742607,8.243468894,2.488794709,4.2,0.610073316,0.059330381,-0.164603423,0.45492041,0,52.93819845,-0.042667895,0.306711062
JAWA TENGAH,KUDUS,BAE,0,8/22/2023,8,2023,9.278545495,45.52392087,1.76102954,4,3.971547125,0,0,0,0.541429957,0.223265254,0.012012918,0,0,0,0,0,9.24176463,104.5028681,3.927449451,3.212411533,3.909090909,0.579627142,0.260509371,-0.052717214,0.006859572,0,11.43635121,-0.807011939,-0.382336818
JAWA BARAT,SUBANG,CIJAMBE,0,8/23/2023,8,2023,7.52682727,287.3300888,10.13410464,4,2.032402487,0,0,0,0.75906085,0.066630088,-0.193055769,0,0,0,0,0,8.151035115,371.8276519,7.546051319,2.571984448,4.176470588,0.688144985,0.163042214,-0.171136411,0,0.050974643,0.031468715,0.547807852,0.382468743
JAWA TIMUR,PASURUAN,WONOREJO,0,8/23/2023,8,2023,9.2791205,93.53506328,1.623643983,4,4.27756654,0,0,0,0.71172908,-0.012728248,-0.137909346,0,0,0,0.099600002,0,9.15153395,247.3308594,3.862406551,3.197011854,4.88,0.552157648,0.020401831,-0.124130184,1.32E-05,0,0,0.368262538,0.362928109
BANTEN,LEBAK,MALINGPING,0,8/23/2023,8,2023,8.799365088,68.91363873,4.309639442,4,2.590016898,0,0,0,0.643614954,0.094224697,-0.162916716,0,0,0,0.01125,0,8.299823026,164.7414971,6.109005141,2.454203759,4.75,0.672029396,0.152466502,-0.191197964,0.045072713,0.00839289,0,0.549095178,0.61183507
JAWA BARAT,SUBANG,SUBANG,0,8/24/2023,8,2023,8.695467826,105.2569635,3.833639089,4,2.453877843,0,0,0,0.675584451,0.130781748,-0.103843295,0,0,0,0,0,8.583311062,222.4498189,5.021637016,2.756501438,3.933333333,0.664907953,0.134591393,-0.151886454,0,0,0.03372787,0.101422589,0.301410318
JAWA TIMUR,JEMBER,SUKOWONO,0,8/25/2023,8,2023,8.684673373,334.0194387,2.901605166,6,3.335931411,0,0,0,0.810537688,0.086881596,-0.19239109,0,0,0,0.138095233,0,8.430718345,440.3111489,6.219186863,3.45086488,5.80952381,0.710879306,0.116273888,-0.186153533,0,0,0.143716337,0.662001885,0.532855965
DAERAH ISTIMEWA YOGYAKARTA,KULON PROGO,TEMON,0,8/26/2023,8,2023,13.3766382,12.81919703,1.687211355,4,3.648489604,0,0,0.974999964,0.526409513,-0.182249518,-0.098409269,0.974999964,0.974999964,0,0,0.408333322,9.517851247,110.5288713,5.728445517,2.578145675,5.066666667,0.677873578,-0.17925113,-0.161833841,1.076300386,0,0.097987389,0.281027163,0.386314334
JAWA TENGAH,GROBOGAN,KEDUNGJATI,0,8/26/2023,8,2023,8.207799648,83.45175721,4.713641046,6,2.504707165,0,0,0,0.771646389,0.06928911,0.00423975,0,0,0,0,0,8.858693158,126.8579504,3.923936121,2.618600717,4.066666667,0.737914271,0.149165508,-0.023730275,1.095966272,0,0,-0.874400265,-0.605402225
JAWA BARAT,CIAMIS,BANJARSARI,0,8/27/2023,8,2023,9.52356467,96.16468009,6.572496469,4,3.125580244,0,0,0,0.736257232,-0.077486526,-0.192480523,0,0,0,0,0.0078125,10.67732717,84.63759186,5.231777711,2.741829083,4.4375,0.696146998,-0.064899178,-0.209688937,0,0.260030765,0,0.40860754,0.596327176
BANTEN,SERANG,PABUARAN,0,8/28/2023,8,2023,8.209431535,177.5635395,4.603893814,4,2.792242772,0,0,0,0.490530997,0.237154861,-0.215442332,0,0,0,0,0,8.607007093,176.395894,4.999955174,2.624575805,4.071428571,0.467356936,0.290982918,-0.152660276,0,38.22990903,0,0.869458406,0.504870379
JAWA BARAT,KOTA BOGOR,TANAH SAREAL,0,8/29/2023,8,2023,8.869407938,183.2994382,2.172009081,1,2.429645167,0,0,10.51999998,0.347783543,0.253818798,-0.002116069,10.51999998,10.51999998,0,0,12.48696939,8.519746332,247.5254324,4.454634353,3.216041912,1.545454545,0.42823111,0.235991444,-0.070439905,0.001492211,0,0,-0.481912674,0.06200698
JAWA TENGAH,SEMARANG,SURUH,0,8/30/2023,8,2023,8.06928945,457.2868159,5.820339877,4,3.132244326,0,0,0,0.625656327,0.172961611,-0.120722506,0,0,0,0.076086954,0,8.535648787,496.426211,5.52034702,2.815750064,4.217391304,0.654393609,0.113731787,-0.089930865,0,0,0,0.195841604,0.051368709
JAWA TIMUR,PONOROGO,PONOROGO,0,9/1/2023,9,2023,10.64837245,101.3151592,0.864782649,3,5.813415574,0,0,0,0.59882473,-0.18080766,-0.050345624,0,0,0,0,0,8.676218241,224.6901427,5.600676217,3.328291995,5.909090909,0.715435079,-0.115253911,-0.098463049,0,2.103866333,0,-0.092165072,-0.082827382
JAWA BARAT,BANDUNG BARAT,SAGULING,0,9/1/2023,9,2023,8.244526515,702.0377288,9.288797915,4,2.502673797,0,0,0,0.527461564,0.16368259,-0.118861573,0,0,0,0,0,8.944622627,697.3676737,7.651244011,2.77899302,4.090909091,0.520908303,0.13542299,-0.099207749,0,0.280530175,13.94177657,-0.189916094,0.083373827
JAWA TENGAH,REMBANG,PAMOTAN,0,9/3/2023,9,2023,8.940683801,48.08003798,2.35558293,6,2.710086811,0,0,0,0.652595707,0.193697858,0.014697222,0,0,0,0,0.535769215,8.429174703,108.3760893,5.159800984,2.100938895,6,0.628583043,0.238397406,0.003659776,0,0,0,-0.851909688,-0.690018698
JAWA TENGAH,SRAGEN,SIDOHARJO,0,9/3/2023,9,2023,12.33623182,80.14169437,0.947663973,4,4.567272727,0,0,0,0.688968904,0.021009084,-0.159584525,0,0,0,0,0,9.34135905,133.0778067,2.683867012,3.062107921,5.08,0.695756123,-0.009947472,-0.068186335,2.199999981,3.123879726,0,0.588201831,-0.137887438
BANTEN,SERANG,KIBIN,0,9/3/2023,9,2023,10.37107627,10.94115571,1.033080438,4,3.144135657,0,0,0,0.370251286,0.394659522,-0.05471089,0,0,0,0,0,9.936695058,19.18675507,1.427740869,2.997622369,3.6,0.367586693,0.268470916,-0.063091966,0,1.548821853,66.92058644,0.371435251,0.115038738
JAWA BARAT,MAJALENGKA,CINGAMBUL,0,9/4/2023,9,2023,7.618146324,721.0220399,11.06820203,6,1.731764706,0,0,0,0.559522847,0.0136434,-0.131213818,0,0,0.066000001,0,0,7.600808765,684.5739956,11.17523856,2.318251083,5.04,0.648845707,0.056012613,-0.190874716,1.23535546,0,0.007390152,0.06945398,0.443631654
JAWA TENGAH,TEMANGGUNG,TEMANGGUNG,0,9/4/2023,9,2023,8.708018943,570.3544332,3.553070153,4,4.625428793,0,0,0,0.587147659,0.073383016,-0.073455783,0,0,0,0,0,7.837574712,813.0152211,8.902664556,2.750517548,4.461538462,0.59353166,0.099401533,-0.152898169,0,0,0.007471693,-0.018235739,0.409334434
JAWA TENGAH,SUKOHARJO,SUKOHARJO,0,9/4/2023,9,2023,10.2376736,96.77912548,0.929366388,6,3.12333764,0,0,0.379999995,0.463774635,0.006038521,-0.092146219,0.379999995,0.379999995,0,0,0.035428571,9.514504763,136.3804873,2.206785898,3.789783015,4.657142857,0.577645981,-0.086049483,-0.053137537,0,0,2.407378088,0.158299563,-0.042490513
JAWA TENGAH,PATI,WINONG,0,9/4/2023,9,2023,9.012185738,54.28751344,2.865328108,6,2.861504737,0,0,0,0.730641611,0.106924964,0.054538543,0,0,0,0,0,10.84786687,51.11457744,2.412900992,3.213299174,5.230769231,0.622775875,0.124416252,-0.004321045,0,0,5.1419363,-0.765439451,-0.580228052
BANTEN,SERANG,BINUANG,0,9/5/2023,9,2023,10.17131039,9.396585213,0.904556542,6,3.469438878,0,6.815000296,0,0.371228757,0.399765278,-0.061092682,6.815000296,6.815000296,0,3.122142747,0,10.03083663,13.77821605,1.267170927,2.938313291,3.214285714,0.351336019,0.277582281,-0.050006228,0,0,1.276042396,0.232698589,0.049229067
JAWA TIMUR,GRESIK,BENJENG,0,9/5/2023,9,2023,10.015288,13.16204642,0.740677132,1,2.904256533,0,0,0,0.748649652,0.329174091,0.085676886,0,0,0,0,0,9.615230526,18.51305131,1.228066098,2.680855291,5.347826087,0.539447175,0.312593569,-0.018758479,4.994310686,13.97676918,2.103866333,-0.649554455,-0.27730722
JAWA TENGAH,DEMAK,GUNTUR,0,9/6/2023,9,2023,11.26920551,6.779109685,0.696217623,1,4.642776651,0,0,0,0.77566743,0.207017003,-0.04220771,0,0,0,0,0,10.10153034,18.99312957,1.530623528,2.881342814,2.761904762,0.560009394,0.2097816,-0.017782137,0,0,0,-0.380815773,-0.366692579
JAWA TENGAH,BANYUMAS,SOKARAJA,0,9/6/2023,9,2023,9.769442493,46.75385846,1.551378456,4,3.75147929,0,0,0,0.577474782,-0.075308147,-0.123467656,0,0,0,0,0,9.01404396,215.3955308,5.290465769,3.119930894,4.233333333,0.635645718,0.050303923,-0.177243132,13.75948696,0,0,0.230329599,0.464417433
JAWA BARAT,BOGOR,TAMANSARI,1,9/8/2023,9,2023,7.628710526,708.3431712,11.90762467,4,1.474764129,5.874999762,1.98999989,0,0.417788052,0.217220725,-0.182553912,7.864999652,13.08999968,2.878620568,0.355517229,0,7.967391892,488.1774105,7.884489822,3.087702952,2.551724138,0.482710983,0.218430919,-0.138711369,28.00872042,0,0,0.681114746,0.418720095
JAWA BARAT,CIANJUR,CAMPAKA,0,9/8/2023,9,2023,7.089856251,904.5734788,12.90052274,4,1.888903343,0.819999933,0,0,0.667390489,0.039655954,-0.185528405,0.819999933,2.999999821,0.785000011,0,0,7.76819549,795.6502967,8.96800882,2.625174512,4.142857143,0.60595258,0.098219168,-0.18697621,31.44379504,0,0,0.518683377,0.517323016
JAWA TIMUR,MOJOKERTO,SOOKO,0,9/9/2023,9,2023,10.93976772,28.29844082,0.75914704,4,4.292505593,0,0,0,0.6334257,0.197601373,-0.097264653,0,0,0,0,0,10.01202067,57.02475379,1.758285387,3.595669368,4.75862069,0.614034542,0.175819631,-0.08276889,9.527033504,0,4.960193466,0.027403455,-0.028474153
JAWA TIMUR,JOMBANG,BANDARKEDUNGMULYO,0,9/9/2023,9,2023,10.3329181,42.66708707,0.738937153,6,3.097688872,0,0,0,0.643366422,0.03589121,-0.158616425,0,0,0,0,0,10.03820803,58.19659566,1.236260294,3.402566068,5.208333333,0.663848686,0.064298882,-0.135041766,9.527033504,0,4.960193466,0.498526451,0.313558375
JAWA TENGAH,KARANGANYAR,MOJOGEDANG,0,9/10/2023,9,2023,8.237051694,259.2323349,4.106455725,4,3.168992626,0,0,0,0.753807566,-0.100387831,-0.092664894,0,0,0,0,0,9.062114641,296.3932404,4.445563306,3.52696357,4.535714286,0.670278773,-0.037667378,-0.099006525,2.76116211,0,2.199999981,-0.005788943,0.149376156
JAWA BARAT,TASIKMALAYA,MANONJAYA,0,9/13/2023,9,2023,7.945916093,285.0495977,6.306079564,4,2.974714923,0,0,0,0.762360697,-0.165902054,-0.227090142,0,0,0,0,0,8.003864354,373.8878708,7.337295967,2.931923548,4.107142857,0.674509839,-0.024509457,-0.189891103,0,0,0,0.704417574,0.552291264
DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,PRAMBANAN,0,9/14/2023,9,2023,7.993244299,183.9445894,8.092739217,6,1.991550996,0,0,0,0.742276281,-0.254880549,-0.108477043,0,0,0,0,0,9.283262761,171.3186121,2.955919487,3.788667933,4.227272727,0.562002052,-0.211702156,-0.033135542,5.479769308,3.577615783,0,-0.086326278,0.12739771
JAWA BARAT,KOTA CIMAHI,CIMAHI UTARA,0,9/14/2023,9,2023,8.337148497,824.5293222,4.605276419,4,3.211009174,0,0,0,0.377597089,0.029784313,-0.0021152,0,0.959999979,0.516388891,0,0.30805555,12.3236559,764.1289612,4.515712454,3.356521406,4.592592593,0.384987262,0.131215995,-0.014001723,0.376331497,0,0,-0.53901038,-0.135876493
JAWA TENGAH,PURWOREJO,NGOMBOL,0,9/14/2023,9,2023,14.75574778,7.259723177,0.608715898,4,3.896724839,0,0,0,0.682574751,-0.141037523,-0.084280975,0,0,0,0,0,11.1851814,76.3750185,4.283388813,2.900919193,4.153846154,0.654339009,-0.098507829,-0.168874074,0,0,0.53049881,0.306829192,0.502057115
JAWA BARAT,BOGOR,LEUWILIANG,0,9/15/2023,9,2023,7.324406331,558.7387038,12.0678751,4,2.283907238,0,0,0,0.455061017,0.268361471,-0.203535465,0,0,0,0.057187499,0.0075,7.834648481,530.0340398,8.911448112,2.802053255,2.6875,0.50060213,0.259922675,-0.172242491,0.000529005,0.000245127,42.13781091,0.745546704,0.59616166
JAWA TIMUR,JEMBER,SUKOWONO,0,9/15/2023,9,2023,8.684673373,334.0194387,2.901605166,6,3.335931411,0,0,0,0.810537688,0.086881596,-0.19239109,0,0,0.008095238,0.034761904,0,8.430718345,440.3111489,6.219186863,3.45086488,5.80952381,0.710879306,0.116273888,-0.186153533,0.026210119,0.989248972,0,0.662001885,0.532855965
JAWA TIMUR,GRESIK,MANYAR,0,9/16/2023,9,2023,2.814474521,3.584972411,0.732614756,6,2.814470393,0,0,0,0.295092766,0.457836787,-0.161274243,0,0,0,0,0,9.376676613,8.155520464,0.982999093,2.461601815,4.571428571,0.39767485,0.255621114,-0.043718593,18.32105903,4.149992773,7.482966524,0.505642843,0.201480332
JAWA TIMUR,KOTA PROBOLINGGO,WONOASIH,0,9/16/2023,9,2023,9.583283882,30.65122549,1.048489259,6,3.764861295,0,0,0,0.496124514,0.123811097,-0.138119637,0,0.399999976,0.039166667,0,0,9.184596915,125.1591781,2.857315764,3.308070761,5.444444444,0.547798963,0.087917158,-0.131858411,1.224877217,0,0,0.394980853,0.292826127
JAWA TENGAH,BLORA,CEPU,1,9/17/2023,9,2023,9.528134516,40.95817188,1.577091692,6,3.05974478,2.230000019,0,0,0.594053094,0.103557596,-0.045953384,2.230000019,2.230000019,2.034230705,0,0,8.873781175,78.69957122,2.950887114,2.493094096,6,0.6688218,0.118640112,-0.024728089,69.64181678,24.12989464,2.76116211,-0.45347869,-0.648765611
JAWA TENGAH,KOTA SEMARANG,SEMARANG TIMUR,0,9/17/2023,9,2023,9.969020126,5.518018018,0.817302452,4,2.103250478,11.12499976,0,0,0.20380354,0.185378525,0.093354384,11.12499976,11.12499976,11.64543441,0,0,10.75689569,85.50628409,3.315756287,2.604202438,4.260869565,0.453159653,0.22017748,-0.024201931,49.52072345,0,0,0.32184985,-0.144686952
JAWA TIMUR,MOJOKERTO,PUNGGING,0,9/17/2023,9,2023,9.328591508,64.14169883,1.901056615,4,3.148507173,0,0,0,0.564546118,0.006608101,-0.071923437,0,0.424999997,0.05625,0.040357143,0,10.9408641,125.2242363,2.817778927,3.450910022,4.642857143,0.53942391,0.145234185,-0.087369181,0.028374213,19.91934652,4.613837741,-0.006478274,0.112418215
JAWA TIMUR,BLITAR,PANGGUNGREJO,0,9/17/2023,9,2023,7.582895782,184.8514235,7.747231461,6,1.669103928,0,0,0,0.792302234,-0.172212572,-0.013674635,0,0,0,0,0.028999999,7.785273316,194.4661973,4.220234945,2.671770561,5.4,0.650377486,-0.112579845,-0.078939414,0.028374213,10.99999988,2.513837777,-0.389347988,-0.063507012
JAWA BARAT,BOGOR,LEUWISADENG,0,9/18/2023,9,2023,7.835296683,318.3929629,8.344708358,1,2.150645194,0,0,2.899999917,0.477425719,0.161949105,-0.173245773,2.899999917,3.114999913,2.544117672,12.79117595,3.309411707,8.033168693,391.2361607,7.585061523,2.88610489,2.411764706,0.496643278,0.27555138,-0.162861954,5.894423045,0,0,0.651817037,0.572497848
JAWA TIMUR,PROBOLINGGO,TONGAS,0,9/20/2023,9,2023,9.000890792,64.80999611,2.124922576,6,3.336636934,0,0,0,0.570518219,0.047682218,-0.056410603,0,0,0,0,0.005,9.402947763,136.2738225,3.175978039,3.281809618,5.222222222,0.534760059,0.071088951,-0.114936732,0,0,0,-0.270396091,0.160057513
JAWA TENGAH,JEPARA,KEDUNG,0,9/20/2023,9,2023,10.88125586,9.049409972,1.14150354,6,2.671248926,0,0,0,0.544154593,0.27926862,-0.039847879,0,9.104999542,0,0,0,9.337700227,65.5384785,3.054889888,3.408289816,3.571428571,0.497004725,0.302683874,-0.092385436,0,402.44983,0.094266782,-0.287899147,-0.136197708
JAWA TIMUR,PAMEKASAN,PADEMAWU,0,9/20/2023,9,2023,9.542951155,9.955382634,1.254123126,6,2.246833766,0.125000004,0,0,0.483328114,0.280855,-0.03692535,0.125000004,0.490000002,0.098636361,0,0,8.903937367,83.7352982,3.125028487,2.330682439,6,0.585599534,0.247453761,0.006241726,0.269751367,0.058331286,0,-0.385822906,-0.620230623
BANTEN,KOTA TANGERANG,CIPONDOH,0,9/20/2023,9,2023,9.717567396,13.21553309,0.954591636,4,3.296032553,0,14.92999935,0,0.206477591,0.243674548,0.071338562,14.92999935,15.21999934,0,3.604649042,0.990789435,9.620310123,19.45859816,1.342114148,3.246255299,2.245614035,0.23226136,0.241741717,0.043086819,89.85090383,265.4588662,4.935352724,-0.188441633,0.009544008
JAWA TENGAH,CILACAP,CILACAP UTARA,0,9/21/2023,9,2023,9.693437894,6.424834551,1.330105558,4,2.848141147,0,0,0,0.569050477,-0.087340746,-0.124357481,0,0,0,0,0,9.283976366,33.37039368,3.602393373,2.371097912,5.2,0.697369739,0.00245692,-0.178683365,0,2.272942823,73.45120643,0.106111884,0.360985152
JAWA TIMUR,NGAWI,PANGKUR,0,9/22/2023,9,2023,11.06877927,55.89437247,0.754190743,4,4.079212617,0,0,0,0.741467851,-0.019195945,-0.15372926,0,0,0,0,0,10.77053679,83.38073427,1.601739109,3.781438631,4.64,0.711173242,0.013020367,-0.09375948,3.869999886,4.430000067,16.05499908,0.539158042,0.035800286
JAWA TENGAH,BLORA,BOGOREJO,0,9/22/2023,9,2023,8.132499708,190.9242028,5.363594334,6,1.583961658,0,0,0,0.619741,0.290237892,0.050913516,0,0,0,0,0,8.472608928,125.9138131,4.149839165,2.134150223,6,0.679987274,0.215739295,0.014885406,3.869999886,4.430000067,16.05499908,-0.888169344,-0.848612361
JAWA BARAT,SUBANG,CIASEM,0,9/23/2023,9,2023,8.543981635,11.75275403,0.683321227,4,3.31237591,0,0,0,0.388724974,0.255485379,-0.148461197,0,0,0,0,0,10.2372602,16.95604587,0.957584466,3.133111466,4.571428571,0.382164282,0.234850137,-0.141399402,0,0,0.241967424,0.478182407,0.389914413
JAWA TENGAH,KLATEN,JUWIRING,0,9/25/2023,9,2023,9.748933441,106.4300633,1.133990729,6,4.733592499,0,0,0,0.619683697,-0.097696572,-0.086970598,0,0,0,0,0,9.725612096,149.3222608,1.883187398,3.843958276,4.404761905,0.577932997,-0.093530885,-0.063442722,0,3.869999886,1.049999982,-0.040587863,0.022158836
JAWA BARAT,BEKASI,CIKARANG BARAT,0,9/26/2023,9,2023,9.304132458,30.78791004,1.522099915,1,3.277508832,0,0,0,0.342979229,0.326154698,0.04689111,0,0,0,0,0.217666674,9.517085814,27.17587723,1.465621146,3.175687193,1.766666667,0.375898687,0.285592008,0.002741525,0,0,0,-0.26993417,-0.170915346
JAWA BARAT,CIAMIS,CIAMIS,0,9/26/2023,9,2023,8.393688888,237.5692345,4.644368976,4,3.868636412,0,0,0,0.649075641,-0.101625263,-0.142018805,0,0,0,0,0,8.012223567,369.432994,7.249243011,2.9717854,4.310344828,0.668854054,-0.02665859,-0.192834496,0,0.005085635,0,0.248724523,0.545677596
JAWA BARAT,KOTA SUKABUMI,WARUDOYONG,0,9/28/2023,9,2023,9.066337458,541.2025586,2.531007478,4,5.045216564,0,0,0,0.495535294,0.139740451,-0.056750309,0,0,0,0,0,7.976512813,701.2639937,7.845063095,2.954816418,4.24,0.590490725,0.140023381,-0.153453249,0,3.09608554,0.043537406,0.071915169,0.418228376
JAWA BARAT,GARUT,WANARAJA,0,9/29/2023,9,2023,8.323498131,971.7006481,7.292010169,4,2.973918575,0,0,0,0.652337332,0.091462695,-0.107460609,0,0,0,0,0,7.853690292,833.4208945,9.738670183,2.664546576,4,0.655037444,0.069305697,-0.17025947,0.001684311,0,0,-0.008522977,0.376191079
JAWA TIMUR,PROBOLINGGO,MARON,0,9/29/2023,9,2023,9.108912203,73.9903385,1.952956699,6,2.941377659,0,0,0,0.691944169,0.09802344,-0.168331113,0,0,0.263611118,0.06194444,0,9.138107074,187.223565,3.649690904,3.389309955,5.222222222,0.57885943,0.052727395,-0.149489334,3.887894637,1.020111401,0,0.52847864,0.398281589
BANTEN,LEBAK,SOBANG,0,9/30/2023,9,2023,6.900343701,630.7203422,16.87274926,4,1.811736904,0,0,0,0.463319509,0.386079908,-0.250844864,0,0,0,0,0,7.337611865,450.2283304,11.32342279,2.212203652,3.7,0.537912635,0.264796798,-0.232789807,0,0,0,0.929099311,0.857600519
JAWA TENGAH,GROBOGAN,KLAMBU,0,9/30/2023,9,2023,9.056527634,44.22696959,3.346011186,6,2.093663912,0,0,0,0.640720224,0.1579084,-0.025957397,0,0,0,0,0,9.80860576,30.56278487,1.620499555,3.156206063,3,0.676641915,0.165991531,-0.024635821,0,0.009590164,19.56085916,-0.43801005,-0.615434232
JAWA TIMUR,MALANG,PAKISAJI,0,9/30/2023,9,2023,8.895232063,407.0251706,3.073536556,6,4.248074585,0,0,0,0.699727094,0.076095923,-0.146908709,0,0,0,0,0,8.730970491,518.5568169,4.415830181,3.669314089,5.047619048,0.647907686,0.019682697,-0.128220916,0,0.618094105,0.453063941,0.323758759,0.314301085
JAWA BARAT,BANDUNG,PAMEUNGPEUK,0,9/30/2023,9,2023,27.18844094,673.5800037,2.188517263,4,4.822588706,0,0,0,0.512587417,0.211847477,-0.098006452,0,0,0.8472727,0.092999993,0,12.83830076,768.9154224,4.028690688,3.405937823,4.581818182,0.379405141,0.126775646,-0.006411104,41.93999863,0,0.37597077,0.100728004,-0.145605051
JAWA TIMUR,PONOROGO,SIMAN,0,10/2/2023,10,2023,8.791324294,144.7998397,2.917287238,6,4.06934746,0,0,0,0.777404901,-0.217486862,-0.051108642,0,0,0,0,0,8.568164117,277.2557132,6.701136036,3.285853892,5.571428571,0.709198465,-0.131677311,-0.107687964,20.22389085,26.70458339,0,-0.41299572,-0.043230745
JAWA BARAT,CIANJUR,CIDAUN,0,10/3/2023,10,2023,7.294603692,469.2674578,13.98944377,4,2.678201535,0,0,0,0.740984846,-0.142970376,-0.175967482,0,0.134999994,0,0,0,6.955611367,645.6614965,16.56013478,2.408211402,4.5,0.720702804,-0.118437738,-0.21630633,0,0,0,0.195235552,0.446051157
JAWA TENGAH,KEBUMEN,SRUWENG,0,10/4/2023,10,2023,38.32732391,81.10029825,7.015141116,4,3.479839028,0,0,0,0.702168675,0.160688447,-0.198847954,0,0,0,0.04095238,0.137142854,8.767979396,83.13857417,5.965662013,2.677012253,4.238095238,0.714716553,0.126401883,-0.180197004,0,0,0,0.593355408,0.535228484
JAWA TENGAH,GROBOGAN,KLAMBU,0,10/5/2023,10,2023,9.056527634,44.22696959,3.346011186,6,2.093663912,0,0,0,0.640720224,0.1579084,-0.025957397,0,0,0,0,0,9.80860576,30.56278487,1.620499555,3.156206063,3,0.676641915,0.165991531,-0.024635821,18.01138836,3.880837855,0,-0.43801005,-0.615434232
JAWA TENGAH,BANYUMAS,RAWALO,0,10/5/2023,10,2023,9.082805636,49.41005029,5.445193263,4,2.991423192,0,0,0,0.765414646,0.061175899,-0.175116245,0,2.234999835,0,0,0,9.090804611,98.4539746,4.392926835,2.979117441,4.217391304,0.675869622,0.038077507,-0.146046146,0.00494332,12.48408773,7.068760061,0.354874253,0.341414552
JAWA TENGAH,KUDUS,MEJOBO,0,10/6/2023,10,2023,10.20265987,8.737563585,0.917322676,4,3.940463696,0.914999932,0,0,0.511826215,0.127210002,-0.087511168,0.914999932,0.914999932,0.144473673,0,0,9.169293881,102.153821,3.946621963,3.086356414,4.368421053,0.597671631,0.239486022,-0.034944292,0.908739853,0,0,-0.151210242,-0.428052049
JAWA TENGAH,BANYUMAS,LUMBIR,0,10/6/2023,10,2023,7.268540464,148.188667,11.33381319,4,1.942002362,0,0,0,0.802230715,-0.028526937,-0.220404149,0,0,0,0,0,8.327373126,129.0059747,6.861789037,2.412198109,5,0.748818674,0.019735952,-0.189336216,2.331621282,0,0.039510985,0.412800652,0.404883912
JAWA TENGAH,BREBES,KETANGGUNGAN,0,10/7/2023,10,2023,8.506045247,119.0709835,5.735272591,4,2.69465913,0,0,0,0.595296108,-0.036131672,-0.001909082,0,0,0,0,0,9.257232225,110.9917422,4.438565424,2.815915636,5.076923077,0.577261783,-0.028009485,-0.076099359,5.971148269,0,0,-0.696581412,-0.325904561
BANTEN,SERANG,PADARINCANG,0,10/7/2023,10,2023,4.81119148,206.4663873,6.473068238,4,3.080498783,23.57499933,0,0,0.524109313,0.414614281,-0.234283959,23.57499933,23.57499933,7.044047479,0,0.060714283,8.178041672,265.8493358,7.822667305,2.105795849,4.19047619,0.55689819,0.296933738,-0.20869786,8.129962425,0,0,0.889662231,0.705686625
JAWA TENGAH,PEKALONGAN,SRAGI,0,10/7/2023,10,2023,10.32417119,11.58269059,0.781850717,4,4.166666667,0,0,0,0.402259204,0.239407532,-0.149758247,0,0,0.484999985,0,0,9.816233305,51.63315989,2.478243614,3.035770843,4.666666667,0.423632944,0.24482665,-0.125784903,1.542344479,0,0,0.446960976,0.201471172
JAWA TENGAH,JEPARA,KEMBANG,0,10/9/2023,10,2023,8.12224353,195.2299818,6.67503299,6,3.401585205,0,0,0,0.380314897,0.482726638,-0.160531195,0,0.624999985,0.473888874,0,0,7.833665908,156.2796358,6.273168589,2.966392865,5.555555556,0.424204345,0.396593561,-0.142946185,4.048808285,0,2.063112546,0.308554121,0.287524142
JAWA TENGAH,PATI,TAMBAKROMO,0,10/9/2023,10,2023,8.706685357,125.0607329,4.122037229,6,2.417405318,0,0,0,0.693304342,0.020986954,0.049102795,0,0,0,0,0,9.263576473,68.88000773,2.985503123,3.183438182,5.142857143,0.662471692,0.09509874,0.004626199,4.048808285,0.00344356,3.600837853,-0.79931227,-0.689943981
